 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: waffle_inductor
 Data is De-embedded 
 Data File Written: 04/12/2019 02:22:42
< -> ,Created by dxfgeo, Sonnet Software Inc.
Project Date: 04/12/2019 02:14:45
R 50.00000
Frequency (MHz),RE[Z11],IM[Z11]
1840.000000000000,6.3678725446e-5,126.98971286524
1850.000000000000,6.9864016048e-5,127.70365069696
1860.000000000000,7.6186088073e-5,128.41798449988
1870.000000000000,8.2645138924e-5,129.13271666211
1880.000000000000,8.9241323593e-5,129.84784957581
1890.000000000000,9.5974754650e-5,130.56338563723
1900.000000000000,1.0284550071e-4,131.27932724675
1910.000000000000,1.0985358670e-4,131.99567680887
1920.000000000000,1.1699899270e-4,132.71243673229
1930.000000000000,1.2428165396e-4,133.42960942991
1940.000000000000,1.3170146026e-4,134.14719731886
1950.000000000000,1.3925825492e-4,134.86520282053
1960.000000000000,1.4695183505e-4,135.58362836058
1970.000000000000,1.5478195036e-4,136.30247636904
1980.000000000000,1.6274830301e-4,137.02174928024
1990.000000000000,1.7085054709e-4,137.74144953292
2000.000000000000,1.7908828811e-4,138.46157957020
2010.000000000000,1.8746108235e-4,139.18214183967
2020.000000000000,1.9596843656e-4,139.90313879336
2030.000000000000,2.0460980769e-4,140.62457288781
2040.000000000000,2.1338460214e-4,141.34644658408
2050.000000000000,2.2229217500e-4,142.06876234779
2060.000000000000,2.3133183049e-4,142.79152264914
2070.000000000000,2.4050282062e-4,143.51472996297
2080.000000000000,2.4980434554e-4,144.23838676873
2090.000000000000,2.5923555202e-4,144.96249555058
2100.000000000000,2.6879553449e-4,145.68705879738
2110.000000000000,2.7848333338e-4,146.41207900270
2120.000000000000,2.8829793533e-4,147.13755866492
2130.000000000000,2.9823827253e-4,147.86350028721
2140.000000000000,3.0830322267e-4,148.58990637754
2150.000000000000,3.1849160796e-4,149.31677944878
2160.000000000000,3.2880219537e-4,150.04412201868
2170.000000000000,3.3923369568e-4,150.77193660990
2180.000000000000,3.4978476432e-4,151.50022575008
2190.000000000000,3.6045399892e-4,152.22899197184
2200.000000000000,3.7123994083e-4,152.95823781280
2210.000000000000,3.8214107390e-4,153.68796581564
2220.000000000000,3.9315582442e-4,154.41817852815
2230.000000000000,4.0428256074e-4,155.14887850319
2240.000000000000,4.1551959278e-4,155.88006829880
2250.000000000000,4.2686517191e-4,156.61175047818
2260.000000000000,4.3831749075e-4,157.34392760974
2270.000000000000,4.4987468210e-4,158.07660226715
2280.000000000000,4.6153482018e-4,158.80977702935
2290.000000000000,4.7329591853e-4,159.54345448057
2300.000000000000,4.8515593092e-4,160.27763721040
2310.000000000000,4.9711275110e-4,161.01232781380
2320.000000000000,5.0916421165e-4,161.74752889114
2330.000000000000,5.2130808453e-4,162.48324304822
2340.000000000000,5.3354208023e-4,163.21947289632
2350.000000000000,5.4586384854e-4,163.95622105223
2360.000000000000,5.5827097726e-4,164.69349013829
2370.000000000000,5.7076099195e-4,165.43128278238
2380.000000000000,5.8333135681e-4,166.16960161801
2390.000000000000,5.9597947303e-4,166.90844928435
2400.000000000000,6.0870268017e-4,167.64782842622
2410.000000000000,6.2149825431e-4,168.38774169415
2420.000000000000,6.3436340910e-4,169.12819174442
2430.000000000000,6.4729529497e-4,169.86918123910
2440.000000000000,6.6029099927e-4,170.61071284606
2450.000000000000,6.7334754591e-4,171.35278923903
2460.000000000000,6.8646189487e-4,172.09541309760
2470.000000000000,6.9963094298e-4,172.83858710730
2480.000000000000,7.1285152295e-4,173.58231395960
2490.000000000000,7.2612040365e-4,174.32659635197
2500.000000000000,7.3943428933e-4,175.07143698790
2510.000000000000,7.5278982072e-4,175.81683857694
2520.000000000000,7.6618357347e-4,176.56280383471
2530.000000000000,7.7961205962e-4,177.30933548300
2540.000000000000,7.9307172609e-4,178.05643624975
2550.000000000000,8.0655895495e-4,178.80410886909
2560.000000000000,8.2007006420e-4,179.55235608141
2570.000000000000,8.3360130642e-4,180.30118063336
2580.000000000000,8.4714886967e-4,181.05058527791
2590.000000000000,8.6070887725e-4,181.80057277437
2600.000000000000,8.7427738691e-4,182.55114588844
2610.000000000000,8.8785039192e-4,183.30230739225
2620.000000000000,9.0142382033e-4,184.05406006438
2630.000000000000,9.1499353496e-4,184.80640668990
2640.000000000000,9.2855533392e-4,185.55935006044
2650.000000000000,9.4210494980e-4,186.31289297417
2660.000000000000,9.5563805005e-4,187.06703823588
2670.000000000000,9.6915023745e-4,187.82178865703
2680.000000000000,9.8263704955e-4,188.57714705572
2690.000000000000,9.9609395849e-4,189.33311625682
2700.000000000000,0.0010095163718,190.08969909192
2710.000000000000,0.0010228996318,190.84689839945
2720.000000000000,0.0010362390158,191.60471702464
2730.000000000000,0.0010495297364,192.36315781963
2740.000000000000,0.0010627669413,193.12222364345
2750.000000000000,0.0010759457130,193.88191736211
2760.000000000000,0.0010890610702,194.64224184860
2770.000000000000,0.0011021079664,195.40319998294
2780.000000000000,0.0011150812903,196.16479465224
2790.000000000000,0.0011279758668,196.92702875071
2800.000000000000,0.0011407864562,197.68990517972
2810.000000000000,0.0011535077549,198.45342684782
2820.000000000000,0.0011661343946,199.21759667082
2830.000000000000,0.0011786609436,199.98241757178
2840.000000000000,0.0011910819061,200.74789248110
2850.000000000000,0.0012033917233,201.51402433650
2860.000000000000,0.0012155847723,202.28081608312
2870.000000000000,0.0012276553667,203.04827067355
2880.000000000000,0.0012395977575,203.81639106783
2890.000000000000,0.0012514061326,204.58518023354
2900.000000000000,0.0012630746169,205.35464114582
2910.000000000000,0.0012745972728,206.12477678739
2920.000000000000,0.0012859681008,206.89559014866
2930.000000000000,0.0012971810384,207.66708422770
2940.000000000000,0.0013082299620,208.43926203030
2950.000000000000,0.0013191086856,209.21212657005
2960.000000000000,0.0013298109621,209.98568086834
2970.000000000000,0.0013403304832,210.75992795442
2980.000000000000,0.0013506608797,211.53487086546
2990.000000000000,0.0013607957210,212.31051264653
3000.000000000000,0.0013707285171,213.08685635074
3010.000000000000,0.0013804527173,213.86390503920
3020.000000000000,0.0013899617108,214.64166178111
3030.000000000000,0.0013992488277,215.42012965378
3040.000000000000,0.0014083073384,216.19931174269
3050.000000000000,0.0014171304547,216.97921114154
3060.000000000000,0.0014257113295,217.75983095225
3070.000000000000,0.0014340430575,218.54117428507
3080.000000000000,0.0014421186751,219.32324425859
3090.000000000000,0.0014499311616,220.10604399977
3100.000000000000,0.0014574734389,220.88957664401
3110.000000000000,0.0014647383712,221.67384533520
3120.000000000000,0.0014717187670,222.45885322575
3130.000000000000,0.0014784073784,223.24460347663
3140.000000000000,0.0014847969013,224.03109925745
3150.000000000000,0.0014908799766,224.81834374645
3160.000000000000,0.0014966491903,225.60634013062
3170.000000000000,0.0015020970727,226.39509160567
3180.000000000000,0.0015072161013,227.18460137614
3190.000000000000,0.0015119986992,227.97487265540
3200.000000000000,0.0015164372359,228.76590866575
3210.000000000000,0.0015205240281,229.55771263840
3220.000000000000,0.0015242513406,230.35028781358
3230.000000000000,0.0015276113854,231.14363744054
3240.000000000000,0.0015305963233,231.93776477765
3250.000000000000,0.0015331982644,232.73267309239
3260.000000000000,0.0015354092675,233.52836566145
3270.000000000000,0.0015372213415,234.32484577075
3280.000000000000,0.0015386264461,235.12211671547
3290.000000000000,0.0015396164916,235.92018180018
3300.000000000000,0.0015401833392,236.71904433878
3310.000000000000,0.0015403188032,237.51870765464
3320.000000000000,0.0015400146497,238.31917508060
3330.000000000000,0.0015392625973,239.12044995904
3340.000000000000,0.0015380543189,239.92253564193
3350.000000000000,0.0015363814414,240.72543549086
3360.000000000000,0.0015342355459,241.52915287712
3370.000000000000,0.0015316081693,242.33369118174
3380.000000000000,0.0015284908039,243.13905379555
3390.000000000000,0.0015248748990,243.94524411919
3400.000000000000,0.0015207518598,244.75226556323
3410.000000000000,0.0015161130504,245.56012154815
3420.000000000000,0.0015109497919,246.36881550447
3430.000000000000,0.0015052533656,247.17835087273
3440.000000000000,0.0014990150108,247.98873110359
3450.000000000000,0.0014922259284,248.79995965785
3460.000000000000,0.0014848772787,249.61204000654
3470.000000000000,0.0014769601847,250.42497563095
3480.000000000000,0.0014684657305,251.23877002268
3490.000000000000,0.0014593849634,252.05342668370
3500.000000000000,0.0014497088940,252.86894912643
3510.000000000000,0.0014394284975,253.68534087375
3520.000000000000,0.0014285347133,254.50260545907
3530.000000000000,0.0014170184469,255.32074642643
3540.000000000000,0.0014048705701,256.13976733047
3550.000000000000,0.0013920819216,256.95967173657
3560.000000000000,0.0013786433073,257.78046322084
3570.000000000000,0.0013645455022,258.60214537023
3580.000000000000,0.0013497792512,259.42472178254
3590.000000000000,0.0013343352679,260.24819606652
3600.000000000000,0.0013182042379,261.07257184189
3610.000000000000,0.0013013768179,261.89785273942
3620.000000000000,0.0012838436364,262.72404240098
3630.000000000000,0.0012655952967,263.55114447958
3640.000000000000,0.0012466223747,264.37916263948
3650.000000000000,0.0012269154220,265.20810055619
3660.000000000000,0.0012064649655,266.03796191656
3670.000000000000,0.0011852615089,266.86875041885
3680.000000000000,0.0011632955332,267.70046977273
3690.000000000000,0.0011405574981,268.53312369942
3700.000000000000,0.0011170378414,269.36671593171
3710.000000000000,0.0010927269824,270.20125021399
3720.000000000000,0.0010676153209,271.03673030237
3730.000000000000,0.0010416932377,271.87315996470
3740.000000000000,0.0010149510975,272.71054298066
3750.000000000000,9.8737924850e-4,273.54888314178
3760.000000000000,9.5896802342e-4,274.38818425155
3770.000000000000,9.2970774077e-4,275.22845012543
3780.000000000000,8.9958870557e-4,276.06968459098
3790.000000000000,8.6860121084e-4,276.91189148784
3800.000000000000,8.3673553815e-4,277.75507466787
3810.000000000000,8.0398195799e-4,278.59923799517
3820.000000000000,7.7033073245e-4,279.44438534613
3830.000000000000,7.3577211474e-4,280.29052060955
3840.000000000000,7.0029635100e-4,281.13764768665
3850.000000000000,6.6389368128e-4,281.98577049117
3860.000000000000,6.2655434054e-4,282.83489294939
3870.000000000000,5.8826855943e-4,283.68501900025
3880.000000000000,5.4902656572e-4,284.53615259539
3890.000000000000,5.0881858549e-4,285.38829769919
3900.000000000000,4.6763484431e-4,286.24145828890
3910.000000000000,4.2546556760e-4,287.09563835464
3920.000000000000,3.8230098231e-4,287.95084189950
3930.000000000000,3.3813131937e-4,288.80707293960
3940.000000000000,2.9294681318e-4,289.66433550415
3950.000000000000,2.4673770234e-4,290.52263363555
3960.000000000000,1.9949423317e-4,291.38197138942
3970.000000000000,1.5120665791e-4,292.24235283468
3980.000000000000,1.0186523986e-4,293.10378205362
3990.000000000000,5.1460250745e-5,293.96626314197
4000.000000000000,-3.43902684e-12,294.82980020432
