R 50.00000
Frequency (MHz),RE[Z11],IM[Z11],RE[Z12],IM[Z12],RE[Z21],IM[Z21],RE[Z22],IM[Z22]
328.0000000000000,0.0893836058968,-1811.442735192,0.0893839115898,-1811.726478596,0.0893839115898,-1811.726478596,0.0893836053233,-1811.442735219
330.0000000000000,0.0886446923495,-1800.462466624,0.0886449930405,-1800.747940175,0.0886449930405,-1800.747940175,0.0886446917789,-1800.462466651
332.0000000000000,0.0879169161904,-1789.614476535,0.0879172118379,-1789.901680235,0.0879172118379,-1789.901680235,0.0879169156227,-1789.614476561
334.0000000000000,0.0872000420676,-1778.896388571,0.0872003326320,-1779.185322423,0.0872003326320,-1779.185322423,0.0872000415027,-1778.896388597
336.0000000000000,0.0864938410494,-1768.305882963,0.0864941264933,-1768.596546970,0.0864941264933,-1768.596546970,0.0864938404874,-1768.305882989
338.0000000000000,0.0857980903377,-1757.840694848,0.0857983706255,-1758.133089012,0.0857983706255,-1758.133089012,0.0857980897786,-1757.840694874
340.0000000000000,0.0851125731504,-1747.498612657,0.0851128482485,-1747.792736980,0.0851128482485,-1747.792736980,0.0851125725941,-1747.498612682
342.0000000000000,0.0844370785231,-1737.277476553,0.0844373483999,-1737.573331038,0.0844373483998,-1737.573331038,0.0844370779697,-1737.277476578
344.0000000000000,0.0837714010656,-1727.175176933,0.0837716656913,-1727.472761583,0.0837716656913,-1727.472761583,0.0837714005151,-1727.175176958
346.0000000000000,0.0831153407877,-1717.189652970,0.0831156001344,-1717.488967788,0.0831156001344,-1717.488967788,0.0831153402400,-1717.189652995
348.0000000000000,0.0824687030107,-1707.318891217,0.0824689570526,-1707.619936204,0.0824689570525,-1707.619936204,0.0824687024658,-1707.318891242
350.0000000000000,0.0818312980262,-1697.560924248,0.0818315467390,-1697.863699408,0.0818315467390,-1697.863699408,0.0818312974841,-1697.560924273
352.0000000000000,0.0812029411299,-1687.913829353,0.0812031844915,-1688.218334688,0.0812031844915,-1688.218334688,0.0812029405906,-1687.913829378
354.0000000000000,0.0805834523562,-1678.375727276,0.0805836903460,-1678.681962789,0.0805836903461,-1678.681962789,0.0805834518197,-1678.375727301
356.0000000000000,0.0799726563288,-1668.944780993,0.0799728889284,-1669.252746685,0.0799728889284,-1669.252746685,0.0799726557951,-1668.944781017
358.0000000000000,0.0793703821286,-1659.619194530,0.0793706093210,-1659.928890405,0.0793706093210,-1659.928890405,0.0793703815977,-1659.619194554
360.0000000000000,0.0787764631870,-1650.397211827,0.0787766849571,-1650.708637887,0.0787766849571,-1650.708637887,0.0787764626588,-1650.397211851
362.0000000000000,0.0781907371237,-1641.277115634,0.0781909534582,-1641.590271882,0.0781909534582,-1641.590271882,0.0781907365983,-1641.277115658
364.0000000000000,0.0776130455766,-1632.257226442,0.0776132564640,-1632.572112880,0.0776132564640,-1632.572112880,0.0776130450540,-1632.257226465
366.0000000000000,0.0770432342191,-1623.335901455,0.0770434396494,-1623.652518086,0.0770434396494,-1623.652518086,0.0770432336992,-1623.335901478
368.0000000000000,0.0764811524199,-1614.511533591,0.0764813523850,-1614.829880418,0.0764813523850,-1614.829880418,0.0764811519028,-1614.511533615
370.0000000000000,0.0759266533419,-1605.782550518,0.0759268478352,-1606.102627543,0.0759268478352,-1606.102627543,0.0759266528275,-1605.782550541
372.0000000000000,0.0753795936802,-1597.147413717,0.0753797826969,-1597.469220943,0.0753797826969,-1597.469220943,0.0753795931685,-1597.147413740
374.0000000000000,0.0748398336769,-1588.604617581,0.0748400172137,-1588.928155010,0.0748400172137,-1588.928155010,0.0748398331680,-1588.604617603
376.0000000000000,0.0743072368717,-1580.152688537,0.0743074149271,-1580.477956171,0.0743074149271,-1580.477956171,0.0743072363655,-1580.152688559
378.0000000000000,0.0737816701614,-1571.790184201,0.0737818427353,-1572.117182044,0.0737818427354,-1572.117182044,0.0737816696579,-1571.790184223
380.0000000000000,0.0732630035698,-1563.515692555,0.0732631706639,-1563.844420610,0.0732631706639,-1563.844420610,0.0732630030690,-1563.515692578
382.0000000000000,0.0727511102665,-1555.327831155,0.0727512718837,-1555.658289423,0.0727512718837,-1555.658289423,0.0727511097683,-1555.327831178
384.0000000000000,0.0722458663327,-1547.225246357,0.0722460224779,-1547.557434841,0.0722460224779,-1547.557434841,0.0722458658373,-1547.225246379
386.0000000000000,0.0717471508470,-1539.206612573,0.0717473015263,-1539.540531275,0.0717473015263,-1539.540531275,0.0717471503543,-1539.206612595
388.0000000000000,0.0712548456814,-1531.270631548,0.0712549909026,-1531.606280471,0.0712549909026,-1531.606280471,0.0712548451914,-1531.270631570
390.0000000000000,0.0707688354771,-1523.416031658,0.0707689752493,-1523.753410806,0.0707689752493,-1523.753410806,0.0707688349897,-1523.416031680
392.0000000000000,0.0702890074836,-1515.641567234,0.0702891418174,-1515.980676607,0.0702891418174,-1515.980676607,0.0702890069988,-1515.641567255
394.0000000000000,0.0698152516379,-1507.946017896,0.0698153805456,-1508.286857499,0.0698153805456,-1508.286857499,0.0698152511559,-1507.946017918
396.0000000000000,0.0693474602970,-1500.328187924,0.0693475837921,-1500.670757757,0.0693475837921,-1500.670757757,0.0693474598176,-1500.328187945
398.0000000000000,0.0688855283555,-1492.786905629,0.0688856464528,-1493.131205697,0.0688856464528,-1493.131205697,0.0688855278787,-1492.786905650
400.0000000000000,0.0684293530342,-1485.321022760,0.0684294657502,-1485.667053064,0.0684294657502,-1485.667053064,0.0684293525600,-1485.321022781
402.0000000000000,0.0679788338856,-1477.929413915,0.0679789412381,-1478.277174459,0.0679789412381,-1478.277174459,0.0679788334142,-1477.929413936
404.0000000000000,0.0675338727293,-1470.610975980,0.0675339747372,-1470.960466765,0.0675339747372,-1470.960466765,0.0675338722605,-1470.610976000
406.0000000000000,0.0670943735340,-1463.364627575,0.0670944702179,-1463.715848604,0.0670944702178,-1463.715848604,0.0670943730678,-1463.364627596
408.0000000000000,0.0666602424435,-1456.189308528,0.0666603338250,-1456.542259804,0.0666603338250,-1456.542259804,0.0666602419799,-1456.189308548
410.0000000000000,0.0662313876462,-1449.083979351,0.0662314737483,-1449.438660876,0.0662314737483,-1449.438660876,0.0662313871852,-1449.083979371
412.0000000000000,0.0658077193406,-1442.047620742,0.0658078001878,-1442.404032519,0.0658078001878,-1442.404032519,0.0658077188822,-1442.047620762
414.0000000000000,0.0653891497061,-1435.079233095,0.0653892253238,-1435.437375127,0.0653892253238,-1435.437375127,0.0653891492503,-1435.079233115
416.0000000000000,0.0649755928326,-1428.177836031,0.0649756632478,-1428.537708320,0.0649756632478,-1428.537708320,0.0649755923795,-1428.177836051
418.0000000000000,0.0645669646587,-1421.342467932,0.0645670298993,-1421.704070480,0.0645670298993,-1421.704070480,0.0645669642081,-1421.342467952
420.0000000000000,0.0641631829060,-1414.572185497,0.0641632430014,-1414.935518308,0.0641632430014,-1414.935518308,0.0641631824580,-1414.572185517
422.0000000000000,0.0637641670919,-1407.866063310,0.0637642220724,-1408.231126385,0.0637642220724,-1408.231126385,0.0637641666464,-1407.866063329
424.0000000000000,0.0633698384655,-1401.223193414,0.0633698883629,-1401.589986756,0.0633698883629,-1401.589986756,0.0633698380227,-1401.223193433
426.0000000000000,0.0629801198825,-1394.642684904,0.0629801647294,-1395.011208517,0.0629801647294,-1395.011208517,0.0629801194422,-1394.642684924
428.0000000000000,0.0625949358775,-1388.123663531,0.0625949757079,-1388.493917416,0.0625949757079,-1388.493917416,0.0625949354398,-1388.123663550
430.0000000000000,0.0622142125526,-1381.665271306,0.0622142474015,-1382.037255466,0.0622142474015,-1382.037255466,0.0622142121175,-1381.665271325
432.0000000000000,0.0618378775444,-1375.266666134,0.0618379074479,-1375.640380571,0.0618379074479,-1375.640380571,0.0618378771119,-1375.266666153
434.0000000000000,0.0614658599996,-1368.927021440,0.0614658849948,-1369.302466157,0.0614658849948,-1369.302466157,0.0614658595696,-1368.927021459
436.0000000000000,0.0610980905474,-1362.645525817,0.0610981106727,-1363.022700818,0.0610981106727,-1363.022700818,0.0610980901200,-1362.645525836
438.0000000000000,0.0607345012037,-1356.421382680,0.0607345164983,-1356.800287966,0.0607345164983,-1356.800287966,0.0607345007788,-1356.421382699
440.0000000000000,0.0603750254441,-1350.253809926,0.0603750359483,-1350.634445499,0.0603750359483,-1350.634445499,0.0603750250218,-1350.253809944
442.0000000000000,0.0600195980135,-1344.142039607,0.0600196037685,-1344.524405470,0.0600196037685,-1344.524405470,0.0600195975937,-1344.142039625
444.0000000000000,0.0596681550577,-1338.085317616,0.0596681561059,-1338.469413772,0.0596681561059,-1338.469413772,0.0596681546404,-1338.085317634
446.0000000000000,0.0593206339613,-1332.082903370,0.0593206303459,-1332.468729821,0.0593206303459,-1332.468729821,0.0593206335466,-1332.082903388
448.0000000000000,0.0589769733945,-1326.134069511,0.0589769651597,-1326.521626261,0.0589769651597,-1326.521626261,0.0589769729823,-1326.134069529
450.0000000000000,0.0586371132625,-1320.238101616,0.0586371004252,-1320.627388666,0.0586371004816,-1320.627388666,0.0586371128528,-1320.238101634
452.0000000000000,0.0583009946242,-1314.394297900,0.0583009772869,-1314.785315254,0.0583009772869,-1314.785315254,0.0583009942170,-1314.394297918
454.0000000000000,0.0579685597458,-1308.601968953,0.0579685379271,-1308.994716612,0.0579685379271,-1308.994716612,0.0579685593411,-1308.601968970
456.0000000000000,0.0576397520236,-1302.860437453,0.0576397257714,-1303.254915420,0.0576397257714,-1303.254915420,0.0576397516215,-1302.860437471
458.0000000000000,0.0573145159571,-1297.169037914,0.0573144853200,-1297.565246192,0.0573144853200,-1297.565246192,0.0573145155575,-1297.169037932
460.0000000000000,0.0569927971427,-1291.527116422,0.0569927621701,-1291.925055013,0.0569927621701,-1291.925055013,0.0569927967456,-1291.527116439
462.0000000000000,0.0566745422146,-1285.934030386,0.0566745029568,-1286.333699293,0.0566745029568,-1286.333699293,0.0566745418200,-1285.934030404
464.0000000000000,0.0563596988654,-1280.389148297,0.0563596553735,-1280.790547522,0.0563596553735,-1280.790547522,0.0563596984733,-1280.389148314
466.0000000000000,0.0560482157952,-1274.891849484,0.0560481681211,-1275.294979030,0.0560481681211,-1275.294979030,0.0560482154056,-1274.891849501
468.0000000000000,0.0557400426527,-1269.441523889,0.0557399908489,-1269.846383759,0.0557399908489,-1269.846383759,0.0557400422656,-1269.441523906
470.0000000000000,0.0554351300856,-1264.037571837,0.0554350742055,-1264.444162033,0.0554350742055,-1264.444162033,0.0554351297009,-1264.037571854
472.0000000000000,0.0551334296760,-1258.679403818,0.0551333697738,-1259.087724342,0.0551333697738,-1259.087724342,0.0551334292939,-1258.679403835
474.0000000000000,0.0548348939068,-1253.366440270,0.0548348300371,-1253.776491126,0.0548348300371,-1253.776491126,0.0548348935271,-1253.366440287
476.0000000000000,0.0545394761799,-1248.098111375,0.0545394083982,-1248.509892565,0.0545394083982,-1248.509892565,0.0545394758027,-1248.098111392
478.0000000000000,0.0542471307437,-1242.873856849,0.0542470591061,-1243.287368375,0.0542470591061,-1243.287368375,0.0542471303689,-1242.873856866
