R 50.00000
Frequency (MHz),RE[Z11],IM[Z11],RE[Z12],IM[Z12],RE[Z21],IM[Z21],RE[Z22],IM[Z22]
462.5000000000000,1.6491464854962,-825.5822511153,1.6491595368139,-826.2637302727,1.6491595368139,-826.2637302727,1.6492511812499,-825.6556893242
465.0000000000000,1.6378439201688,-821.1378868432,1.6378572337564,-821.8230558663,1.6378572337564,-821.8230558663,1.6379489840669,-821.2117213190
467.5000000000000,1.6266866433131,-816.7410211741,1.6267002277131,-817.4298802602,1.6267002277131,-817.4298802602,1.6267920717216,-816.8152518939
470.0000000000000,1.6156720250789,-812.3908963178,1.6156858886924,-813.0834456616,1.6156858886924,-813.0834456616,1.6157778143914,-812.4655232595
472.5000000000000,1.6047974968357,-808.0867705190,1.6048116479232,-808.7830103122,1.6048116479232,-808.7830103122,1.6049036434750,-808.1617936605
475.0000000000000,1.5940605493879,-803.8279176350,1.5940749960686,-804.5278480661,1.5940749960686,-804.5278480661,1.5941670498057,-803.9033369548
477.5000000000000,1.5834587312901,-799.6136267272,1.5834734815426,-800.3172479820,1.5834734815426,-800.3172479820,1.5835655819683,-799.6894422041
480.0000000000000,1.5729896472027,-795.4432016652,1.5730047088645,-796.1505139266,1.5730047088645,-796.1505139266,1.5730968446538,-795.5194132783
482.5000000000000,1.5626509563223,-791.3159607433,1.5626663370904,-792.0269641911,1.5626663370904,-792.0269641911,1.5627584970899,-791.3925684723
485.0000000000000,1.5524403708327,-787.2312363088,1.5524560782630,-787.9459311200,1.5524560782630,-787.9459311200,1.5525482514922,-787.3082401336
487.5000000000000,1.5423556544339,-783.1883744018,1.5423716959418,-783.9067607503,1.5423716959418,-783.9067607503,1.5424638715934,-783.2657743027
490.0000000000000,1.5323946209204,-779.1867344057,1.5324110037806,-779.9088124626,1.5324110037806,-779.9088124626,1.5325031712208,-779.2645303634
492.5000000000000,1.5225551327925,-775.2256887089,1.5225718641391,-775.9514586424,1.5225718641391,-775.9514586424,1.5226640129086,-775.3038807045
495.0000000000000,1.5128350999004,-771.3046223764,1.5128521867270,-772.0340843517,1.5128521867269,-772.0340843517,1.5129443065413,-771.3832103913
497.5000000000000,1.5032324781807,-767.4229328312,1.5032499273403,-768.1560870105,1.5032499273403,-768.1560870105,1.5033420080906,-767.5019168474
500.0000000000000,1.4937452683836,-763.5800295455,1.4937630865888,-764.3168760882,1.4937630865888,-764.3168760882,1.4938551183420,-763.6594095451
502.5000000000000,1.4843715148582,-759.7753337412,1.4843897086814,-760.5158728037,1.4843897086814,-760.5158728037,1.4844816816811,-759.8551097069
505.0000000000000,1.4751093044026,-756.0082780988,1.4751278802756,-756.7525098345,1.4751278802756,-756.7525098345,1.4752197849427,-756.0884500135
507.5000000000000,1.4659567651012,-752.2783064754,1.4659757293156,-753.0262310349,1.4659757293156,-753.0262310349,1.4660675562486,-752.3588743225
510.0000000000000,1.4569120652320,-748.5848736308,1.4569314239393,-749.3364911617,1.4569314239393,-749.3364911617,1.4570231639152,-748.6658373941
512.5000000000000,1.4479734122218,-744.9274449618,1.4479931714332,-745.6827556088,1.4479931714332,-745.6827556088,1.4480848154075,-745.0088046253
515.0000000000000,1.4391390515816,-741.3054962436,1.4391592171683,-742.0645001484,1.4391592171683,-742.0645001484,1.4392507562763,-741.3872517919
517.5000000000000,1.4304072659314,-737.7185133798,1.4304278436243,-738.4812106811,1.4304278436243,-738.4812106811,1.4305192691811,-737.8006647977
520.0000000000000,1.4217763740286,-734.1659921583,1.4217973694189,-734.9323829920,1.4217973694189,-734.9323829920,1.4218886729202,-734.2485394311
522.5000000000000,1.4132447298239,-730.6474380154,1.4132661483628,-731.4175225145,1.4132661483628,-731.4175225145,1.4133573214852,-730.7303811287
525.0000000000000,1.4048107215494,-727.1623658060,1.4048325685482,-727.9361441004,1.4048325685482,-727.9361441004,1.4049236031502,-727.2457047458
527.5000000000000,1.3964727708490,-723.7102995802,1.3964950514790,-724.4877717970,1.3964950514790,-724.4877717970,1.3965859396014,-723.7940343329
530.0000000000000,1.3882293319139,-720.2907723667,1.3882520512069,-721.0719386300,1.3882520512069,-721.0719386300,1.3883427850729,-720.3749029190
532.5000000000000,1.3800788906541,-716.9033259621,1.3801020535020,-717.6881863931,1.3801020535020,-717.6881863931,1.3801926255183,-716.9878523012
535.0000000000000,1.3720199639089,-713.5475107260,1.3720435750641,-714.3360654430,1.3720435750641,-714.3360654430,1.3721339778213,-713.6324328394
537.5000000000000,1.3640510986451,-710.2228853819,1.3640751627204,-711.0151345001,1.3640751627204,-711.0151345001,1.3641653889936,-710.3082032575
540.0000000000000,1.3561708712170,-706.9290168236,1.3561953926856,-707.7249604554,1.3561953926856,-707.7249604554,1.3562854354346,-707.0147304496
542.5000000000000,1.3483778866274,-703.6654799270,1.3484028698231,-704.4651181819,1.3484028698231,-704.4651181819,1.3484927221935,-703.7515892920
545.0000000000000,1.3406707778160,-700.4318573670,1.3406962269332,-701.2351903516,1.3406962269332,-701.2351903516,1.3407858822564,-700.5183624601
547.5000000000000,1.3330482049749,-697.2277394398,1.3330741240686,-698.0347672575,1.3330741240686,-698.0347672575,1.3331635758626,-697.3146402503
550.0000000000000,1.3255088548653,-694.0527238892,1.3255352478513,-694.8634466407,1.3255352478513,-694.8634466407,1.3256244898215,-694.1400204069
552.5000000000000,1.3180514401772,-690.9064157384,1.3180783108321,-691.7208335215,1.3180783108321,-691.7208335215,1.3181673368713,-690.9941079534
555.0000000000000,1.3106746988924,-687.7884271262,1.3107020508537,-688.6065400357,1.3107020508537,-688.6065400357,1.3107908550430,-687.8765150290
557.5000000000000,1.3033773936743,-684.6983771474,1.3034052304402,-685.5201852750,1.3034052304402,-685.5201852750,1.3034938070496,-684.7868607288
560.0000000000000,1.2961583112743,-681.6358916972,1.2961866362042,-682.4613951319,1.2961866362042,-682.4613951319,1.2962749796927,-681.7247709486
562.5000000000000,1.2890162619326,-678.6006033208,1.2890450782468,-679.4298021485,1.2890450782468,-679.4298021485,1.2891331832635,-678.6898782337
565.0000000000000,1.2819500788540,-675.5921510656,1.2819793896340,-676.4250453694,1.2819793896341,-676.4250453694,1.2820672510183,-675.6818216320
567.5000000000000,1.2749586176214,-672.6101803385,1.2749884258099,-673.4467701985,1.2749884258099,-673.4467701985,1.2750760385920,-672.7002465508
570.0000000000000,1.2680407556915,-669.6543427664,1.2680710640924,-670.4946282597,1.2680710640924,-670.4946282597,1.2681584234939,-669.7448046173
572.5000000000000,1.2611953918680,-666.7242960600,1.2612262031464,-667.5682772609,1.2612262031464,-667.5682772609,1.2613133045809,-666.8151535426
575.0000000000000,1.2544214457970,-663.8197038820,1.2544527624796,-664.6673808619,1.2544527624796,-664.6673808619,1.2545396015532,-663.9109569898
577.5000000000000,1.2477178574982,-660.9402357183,1.2477496819729,-661.7916085454,1.2477496819729,-661.7916085454,1.2478362544848,-661.0318844451
580.0000000000000,1.2410835868595,-658.0855667522,1.2411159213758,-658.9406354920,1.2411159213758,-658.9406354920,1.2412022233186,-658.1776110922
582.5000000000000,1.2345176132102,-655.2553777423,1.2345504598792,-656.1141424574,1.2345504598792,-656.1141424574,1.2346364874395,-655.3478176902
585.0000000000000,1.2280189348447,-652.4493549037,1.2280522956391,-653.3118156536,1.2280522956391,-653.3118156536,1.2281380451983,-652.5421904544
587.5000000000000,1.2215865686031,-649.6671897913,1.2216204453573,-650.5333466327,1.2216204453573,-650.5333466327,1.2217059134916,-649.7604209401
590.0000000000000,1.2152195494420,-646.9085791873,1.2152539438523,-647.7784321739,1.2152539438523,-647.7784321739,1.2153391273338,-647.0022059299
592.5000000000000,1.2089169300260,-644.1732249906,1.2089518436504,-645.0467741730,1.2089518436504,-645.0467741730,1.2090367394471,-644.2672473230
595.0000000000000,1.2026777803163,-641.4608341093,1.2027132145746,-642.3380795355,1.2027132145746,-642.3380795355,1.2027978198514,-641.5552520279
597.5000000000000,1.1965011871934,-638.7711183561,1.1965371433677,-639.6520600710,1.1965371433677,-639.6520600710,1.1966214554865,-638.8659318578
600.0000000000000,1.1903862540624,-636.1037943461,1.1904227332966,-636.9884323917,1.1904227332966,-636.9884323917,1.1905067498170,-636.1990034280
602.5000000000000,1.1843321004973,-633.4585833971,1.1843691037975,-634.3469178124,1.1843691037975,-634.3469178124,1.1844528224774,-633.5541880567
605.0000000000000,1.1783378618756,-630.8352114324,1.1783753901100,-631.7272422535,1.1783753901100,-631.7272422535,1.1784588089059,-630.9312116677
607.5000000000000,1.1724026890216,-628.2334088864,1.1724407429208,-629.1291361465,1.1724407429208,-629.1291361465,1.1725238599885,-628.3298046956
610.0000000000000,1.1665257478783,-625.6529106115,1.1665643280351,-626.5523343409,1.1665643280351,-626.5523343409,1.1666471417301,-625.7497019933
612.5000000000000,1.1607062191595,-623.0934557889,1.1607453260291,-623.9965760148,1.1607453260291,-623.9965760148,1.1608278349072,-623.1906427421
615.0000000000000,1.1549432980390,-620.5547878396,1.1549829319392,-621.4616045865,1.1549829319392,-621.4616045865,1.1550651347568,-620.6523703637
617.5000000000000,1.1492361938264,-618.0366543393,1.1492763549374,-618.9471676287,1.1492763549374,-618.9471676287,1.1493582506522,-618.1346324341
620.0000000000000,1.1435841296691,-615.5388069346,1.1436248180337,-616.4530167849,1.1436248180337,-616.4530167849,1.1437064058053,-615.6371806000
622.5000000000000,1.1379863422466,-613.0610012608,1.1380275577704,-613.9789076876,1.1380275577704,-613.9789076876,1.1381088369605,-613.1597704974
625.0000000000000,1.1324420814763,-610.6029968626,1.1324838239275,-611.5245998787,1.1324838239275,-611.5245998787,1.1325647941006,-610.7021616712
627.5000000000000,1.1269506102396,-608.1645571162,1.1269928792492,-609.0898567311,1.1269928792492,-609.0898567311,1.1270735401732,-608.2641174979
630.0000000000000,1.1215112040973,-605.7454491528,1.1215539991595,-606.6744453735,1.1215539991595,-606.6744453735,1.1216343508057,-605.8454051092
632.5000000000000,1.1161231510231,-603.3454437851,1.1161664714947,-604.2781366154,1.1161664714947,-604.2781366154,1.1162465140391,-603.4457953181
635.0000000000000,1.1107857511401,-600.9643154344,1.1108295962410,-601.9007048753,1.1108295962410,-601.9007048753,1.1109093300641,-601.0650625463
637.5000000000000,1.1054983164608,-598.6018420600,1.1055426852741,-599.5419281094,1.1055426852741,-599.5419281094,1.1056221109616,-598.7029847533
640.0000000000000,1.1002601706464,-596.2578050899,1.1003050621184,-597.2015877430,1.1003050621184,-597.2015877430,1.1003841804620,-596.3593433678
642.5000000000000,1.0950706487533,-593.9319893538,1.0951160616934,-594.8794686027,1.0951160616934,-594.8794686027,1.0951948736908,-594.0339232196
645.0000000000000,1.0899290970047,-591.6241830167,1.0899750300858,-592.5753588506,1.0899750300858,-592.5753588506,1.0900535369415,-591.7265124740
647.5000000000000,1.0848348725453,-589.3341775146,1.0848813243035,-590.2890499199,1.0848813243034,-590.2890499199,1.0849595274291,-589.4369025676
650.0000000000000,1.0797873432360,-587.0617674920,1.0798343120710,-588.0203364519,1.0798343120710,-588.0203364519,1.0799122130861,-587.1648881450
652.5000000000000,1.0747858874156,-584.8067507398,1.0748333715906,-585.7690162349,1.0748333715906,-585.7690162349,1.0749109723227,-584.9102669977
655.0000000000000,1.0698298936889,-582.5689281360,1.0698778913307,-583.5348901437,1.0698778913307,-583.5348901437,1.0699551938161,-582.6728400039
657.5000000000000,1.0649187607246,-580.3481035863,1.0649672698238,-581.3177620812,1.0649672698238,-581.3177620812,1.0650442763080,-580.4524110698
660.0000000000000,1.0600518970533,-578.1440839673,1.0601009154640,-579.1174389211,1.0601009154640,-579.1174389211,1.0601776284020,-578.2487870723
662.5000000000000,1.0552287208475,-575.9566790702,1.0552782462879,-576.9337304516,1.0552782462879,-576.9337304516,1.0553546683449,-576.0617778028
665.0000000000000,1.0504486597459,-573.7857015460,1.0504986897980,-574.7664493209,1.0504986897980,-574.7664493209,1.0505748238498,-573.8911959130
667.5000000000000,1.0457111506614,-571.6309668523,1.0457616827711,-572.6154109835,1.0457616827711,-572.6154109835,1.0458375319047,-571.7368568605
670.0000000000000,1.0410156395852,-569.4922932003,1.0410666710625,-570.4804336477,1.0410666710625,-570.4804336477,1.0411422385764,-569.5985788570
672.5000000000000,1.0363615814167,-567.3695015042,1.0364131094356,-568.3613382249,1.0364131094356,-568.3613382249,1.0364883988403,-567.4761828172
675.0000000000000,1.0317484397820,-565.2624153311,1.0318004613810,-566.2579482791,1.0318004613810,-566.2579482791,1.0318754763995,-565.3694923083
677.5000000000000,1.0271756868578,-563.1708608516,1.0272281989395,-564.1700899781,1.0272281989395,-564.1700899781,1.0273029435078,-563.2783335014
680.0000000000000,1.0226428032103,-561.0946667924,1.0226958025415,-562.0975920457,1.0226958025415,-562.0975920457,1.0227702808091,-561.2025351236
682.5000000000000,1.0181492776208,-559.0336643895,1.0182027608330,-560.0402857148,1.0182027608330,-560.0402857148,1.0182769771633,-559.1419284111
685.0000000000000,1.0136946069380,-556.9876873420,1.0137485705269,-557.9980046818,1.0137485705269,-557.9980046818,1.0138225294979,-557.0963470636
687.5000000000000,1.0092782959056,-554.9565717679,1.0093327362317,-555.9705850616,1.0093327362317,-555.9705850616,1.0094064426360,-555.0656271991
690.0000000000000,1.0048998570221,-552.9401561596,1.0049547703104,-553.9578653438,1.0049547703104,-553.9578653438,1.0050282291561,-553.0496073107
692.5000000000000,1.0005588103830,-550.9382813418,1.0006141927232,-551.9596863501,1.0006141927232,-551.9596863501,1.0006874092341,-551.0481282233
695.0000000000000,0.9962546835389,-548.9507904289,0.9963105308856,-549.9758911920,0.9963105308856,-549.9758911920,0.9963835105020,-549.0610330517
697.5000000000000,0.9919870113460,-546.9775287845,0.9920433195186,-548.0063252302,0.9920433195186,-548.0063252302,0.9921160678973,-547.0881671598
700.0000000000000,0.9877553358339,-545.0183439808,0.9878121005167,-546.0508360339,0.9878121005167,-546.0508360339,0.9878846235319,-545.1293781201
702.5000000000000,0.9835592060690,-543.0730857596,0.9836164228113,-544.1092733419,0.9836164228113,-544.1092733419,0.9836887265546,-543.1845156749
705.0000000000000,0.9793981780127,-541.1416059937,0.9794558422290,-542.1814890243,0.9794558422290,-542.1814890243,0.9795279330105,-541.2534316972
707.5000000000000,0.9752718143953,-539.2237586492,0.9753299213650,-540.2673370443,0.9753299213650,-540.2673370443,0.9754018057132,-539.3359801537
710.0000000000000,0.9711796845906,-537.3193997490,0.9712382294587,-538.3666734217,0.9712382294586,-538.3666734217,0.9713099141211,-537.4320170673
712.5000000000000,0.9671213644930,-535.4283873363,0.9671803422693,-536.4793561967,0.9671803422693,-536.4793561967,0.9672518342131,-535.5414004818
715.0000000000000,0.9630964363887,-533.5505814395,0.9631558419489,-534.6052453950,0.9631558419489,-534.6052453950,0.9632271483609,-533.6639904259
717.5000000000000,0.9591044888403,-531.6858440374,0.9591643169252,-532.7442029924,0.9591643169252,-532.7442029924,0.9592354452130,-531.7996488787
720.0000000000000,0.9551451165698,-529.8340390257,0.9552053617859,-530.8960928817,0.9552053617859,-530.8960928817,0.9552763195778,-529.9482397364
722.5000000000000,0.9512179203455,-527.9950321837,0.9512785771648,-529.0607808392,0.9512785771648,-529.0607808392,0.9513493723105,-528.1096287784
725.0000000000000,0.9473225068708,-526.1686911417,0.9473835696310,-527.2381344923,0.9473835696310,-527.2381344923,0.9474542102018,-526.2836836355
727.5000000000000,0.9434584886738,-524.3548853492,0.9435199515783,-525.4280232876,0.9435199515783,-525.4280232876,0.9435904458679,-524.4702737575
730.0000000000000,0.9396254839982,-522.5534860439,0.9396873411162,-523.6303184600,0.9396873411162,-523.6303184600,0.9397576976410,-522.6692703826
732.5000000000000,0.9358231167081,-520.7643662211,0.9358853619748,-521.8448930017,0.9358853619748,-521.8448930017,0.9359555894742,-520.8805465063
735.0000000000000,0.9320510161753,-518.9874006040,0.9321136433918,-520.0716216331,0.9321136433918,-520.0716216331,0.9321837508288,-519.1039768522
737.5000000000000,0.9283088171816,-517.2224656141,0.9283718200150,-518.3103807727,0.9283718200150,-518.3103807727,0.9284418165767,-517.3394378421
740.0000000000000,0.9245961598323,-515.4694393427,0.9246595318159,-516.5610485089,0.9246595318159,-516.5610485089,0.9247294269137,-515.5868075676
742.5000000000000,0.9209126894436,-513.7282015227,0.9209764239767,-514.8235045717,0.9209764239767,-514.8235045717,0.9210462272470,-513.8459657620
745.0000000000000,0.9172580564597,-511.9986335012,0.9173221468080,-513.0976303053,0.9173221468080,-513.0976303053,0.9173918681126,-512.1167937729
747.5000000000000,0.9136319163608,-510.2806182125,0.9136963556563,-511.3833086410,0.9136963556563,-511.3833086410,0.9137660050827,-510.3991745347
750.0000000000000,0.9100339295723,-508.5740401514,0.9100987108134,-509.6804240708,0.9100987108134,-509.6804240708,0.9101682986754,-508.6929925427
752.5000000000000,0.9064637613721,-506.8787853477,0.9065288774236,-507.9888626215,0.9065288774236,-507.9888626215,0.9065984142617,-506.9981338269
755.0000000000000,0.9029210818135,-505.1947413403,0.9029865254069,-506.3085118292,0.9029865254069,-506.3085118292,0.9030560219886,-505.3144859268
757.5000000000000,0.8994055656345,-503.5217971527,0.8994713293677,-504.6392607144,0.8994713293678,-504.6392607144,0.8995407966880,-503.6419378661
760.0000000000000,0.8959168921785,-501.8598432685,0.8959829685164,-502.9809997577,0.8959829685163,-502.9809997577,0.8960524177983,-501.9803801286
762.5000000000000,0.8924547453159,-500.2087716074,0.8925211265898,-501.3336208759,0.8925211265897,-501.3336208759,0.8925905692848,-500.3297046344
765.0000000000000,0.8890188133561,-498.5684755014,0.8890854917643,-499.6970173983,0.8890854917643,-499.6970173983,0.8891549395527,-498.6898047161
767.5000000000000,0.8856087889873,-496.9388496727,0.8856757565950,-498.0710840440,0.8856757565950,-498.0710840440,0.8857452213864,-497.0605750960
770.0000000000000,0.8822243691766,-495.3197902102,0.8822916179159,-496.4557168990,0.8822916179159,-496.4557168990,0.8823611118495,-495.4419118633
772.5000000000000,0.8788652551209,-493.7111945478,0.8789327767910,-494.8508133943,0.8789327767910,-494.8508133943,0.8790023122363,-493.8337124525
775.0000000000000,0.8755311521588,-492.1129614428,0.8755989384261,-493.2562722844,0.8755989384261,-493.2562722844,0.8756685279829,-492.2358756210
777.5000000000000,0.8722217697044,-490.5249909545,0.8722898121024,-491.6719936256,0.8722898121024,-491.6719936256,0.8723594686017,-490.6483014286
780.0000000000000,0.8689368211786,-488.9471844233,0.8690051111080,-490.0978787552,0.8690051111080,-490.0978787552,0.8690748476123,-489.0708912158
782.5000000000000,0.8656760239356,-487.3794444502,0.8657445526645,-488.5338302716,0.8657445526645,-488.5338302716,0.8658143824679,-487.5035475842
785.0000000000000,0.8624390992072,-485.8216748769,0.8625078578711,-486.9797520135,0.8625078578711,-486.9797520135,0.8625777945001,-485.9461743758
787.5000000000000,0.8592257720227,-484.2737807661,0.8592947516246,-485.4355490405,0.8592947516246,-485.4355490405,0.8593648088382,-484.3986766534
790.0000000000000,0.8560357711558,-482.7356683818,0.8561049625661,-483.9011276140,0.8561049625661,-483.9011276140,0.8561751543567,-482.8609606817
792.5000000000000,0.8528688290605,-481.2072451710,0.8529382230173,-482.3763951778,0.8529382230173,-482.3763951778,0.8530085636108,-481.3329339077
795.0000000000000,0.8497246938846,-479.6884197462,0.8497942809601,-480.8612603416,0.8497942809014,-480.8612603416,0.8498647848530,-479.8145049444
797.5000000000000,0.8466030690098,-478.1791018593,0.8466728397446,-479.3556328545,0.8466728397446,-479.3556328545,0.8467435215573,-478.3055835441
800.0000000000000,0.8435037460758,-476.6792024013,0.8435736907312,-477.8594236045,0.8435736906948,-477.8594236044,0.8436445654793,-476.8060805981
