 Sonnet Data File
 From: emgraph Version : 14.52
 From Project: Cap_300MHz_coupled
 Data is De-embedded 
 Data File Written: 06/10/2019 18:43:53
Project Date: 06/07/2019 21:54:04
R 50.00000
Frequency (MHz),RE[Y11],IM[Y11],RE[Y12],IM[Y12],RE[Y13],IM[Y13],RE[Y21],IM[Y21],RE[Y22],IM[Y22],RE[Y23],IM[Y23],RE[Y31],IM[Y31],RE[Y32],IM[Y32],RE[Y33],IM[Y33]
480.0000000000000,0.0092565275227,0.6773950014438,-9.418852190e-3,-0.680004086459,8.3033897924e-5,0.0042855879356,-9.418852190e-3,-0.680004086459,0.0095794167966,0.6856825118539,-8.449206958e-5,-5.529671737e-3,8.3033897924e-5,0.0042855879356,-8.449206958e-5,-5.529671737e-3,6.8345837758e-7,0.0013033009830
490.0000000000000,0.0205493648378,1.0524365956813,-0.020826714186,-1.057310677793,1.7353045444e-4,0.0069978267074,-0.020826714186,-1.057310677793,0.0211035444319,1.0653337238966,-1.758606898e-4,-8.284606799e-3,1.7353045444e-4,0.0069978267074,-1.758606898e-4,-8.284606799e-3,1.4037442197e-6,0.0013498837475
500.0000000000000,0.0917904775521,2.3237424972698,-0.092659516570,-2.336373206726,7.1946022865e-4,0.0162233631257,-0.092659516570,-2.336373206726,0.0935328660976,2.3522662122742,-7.262481886e-4,-0.017592789834,7.1946022865e-4,0.0162233631257,-7.262481886e-4,-0.017592789834,5.5776411302e-6,0.0014438224564
510.0000000000000,2.0597003018495,-11.35909629488,-2.070979743014,11.430689492191,0.0147230780614,-0.083289489632,-2.070979743014,11.430689492191,2.0823173787976,-11.49947252098,-0.014803672164,0.0825061630089,0.0147230780614,-0.083289489632,-0.014803672164,0.0825061630089,1.0518196523e-4,7.4710592026e-4
520.0000000000000,0.0394314550731,-1.677971415231,-0.039492532235,1.6899560078091,2.5128457127e-4,-0.012889897181,-0.039492532235,1.6899560078091,0.0395504668751,-1.698697383930,-2.516331884e-4,0.0116466792401,2.5128457127e-4,-0.012889897181,-2.516331884e-4,0.0116466792401,1.5412729898e-6,0.0012860758743
530.0000000000000,0.0103708735416,-0.907137701445,-0.010347134289,0.9144241380214,5.7143881117e-5,-7.300017767e-3,-0.010347134289,0.9144241380214,0.0103205414388,-0.918372487846,-5.696717260e-5,0.0059962322859,5.7143881117e-5,-7.300017767e-3,-5.696717260e-5,0.0059962322859,2.5617983274e-7,0.0013536765034
540.0000000000000,0.0043706096020,-0.622749754963,-4.344326153e-3,0.6283253943887,1.9926230719e-5,-5.246488922e-3,-4.344326153e-3,0.6283253943887,0.0043156115181,-0.630486339708,-1.975720060e-5,0.0039038043748,1.9926230719e-5,-5.246488922e-3,-1.975720060e-5,0.0039038043748,3.4041814915e-8,0.0013955942047
550.0000000000000,0.0022534371890,-0.474659401737,-2.231798751e-3,0.4793609621510,7.9311149492e-6,-4.183779053e-3,-2.231798751e-3,0.4793609621510,0.0022080850391,-0.480576278178,-7.804318308e-6,0.0028082290753,7.9311149492e-6,-4.183779053e-3,-7.804318308e-6,0.0028082290753,-2.651819129e-8,0.0014303350261
560.0000000000000,0.0012955992290,-0.383733526958,-1.278712142e-3,0.3879118777632,3.0983904910e-6,-3.536635987e-3,-1.278712142e-3,0.3879118777632,0.0012600541467,-0.388534507277,-3.007614420e-6,0.0021307216729,3.0983904910e-6,-3.536635987e-3,-3.007614420e-6,0.0021307216729,-4.415178394e-8,0.0014620812186
570.0000000000000,7.9492285348e-4,-0.322163220480,-7.819738517e-4,0.3259985245648,9.3458233230e-7,-3.102910413e-3,-7.819738517e-4,0.3259985245648,7.6752132957e-4,-0.326209654152,-8.707093997e-7,0.0016678911018,9.3458233230e-7,-3.102910413e-3,-8.707093997e-7,0.0016678911018,-4.709550723e-8,0.0014923027777
580.0000000000000,5.0744757691e-4,-0.277659990694,-4.976278819e-4,0.2812569853085,-6.409569446e-8,-2.793275776e-3,-4.976278819e-4,0.2812569853085,4.8654384373e-4,-0.281161910714,1.0847430652e-7,0.0013298616245,-6.409569446e-8,-2.793275776e-3,1.0847430652e-7,0.0013298616245,-4.433274798e-8,0.0015216495653
590.0000000000000,3.3126997128e-4,-0.243953982678,-3.239147727e-4,0.2473789243705,-5.010060683e-7,-2.562156060e-3,-3.239147727e-4,0.2473789243705,3.1551143017e-4,-0.247044221934,5.3139800390e-7,0.0010707765717,-5.010060683e-7,-2.562156060e-3,5.3139800390e-7,0.0010707765717,-3.926233442e-8,0.0015504534184
600.0000000000000,2.1809586899e-4,-0.217511174696,-2.126802138e-4,0.2208086320304,-6.498615037e-7,-2.383862247e-3,-2.126802138e-4,0.2208086320304,2.0641289750e-4,-0.220279054266,6.7028081214e-7,8.6478832287e-4,-6.498615037e-7,-2.383862247e-3,6.7028081214e-7,8.6478832287e-4,-3.332302078e-8,0.0015789016175
610.0000000000000,1.4282421583e-4,-0.196187901618,-1.389358356e-4,0.1993892890378,-6.462520328e-7,-2.242811843e-3,-1.389358356e-4,0.1993892890378,1.3437470672e-4,-0.198696350716,6.5961212766e-7,6.9621779297e-4,-6.462520328e-7,-2.242811843e-3,6.5961212766e-7,6.9621779297e-4,-2.717077725e-8,0.0016071079820
620.0000000000000,9.1455453254e-5,-0.178608307681,-8.876907699e-5,0.1817365982327,-5.618612197e-7,-2.129003523e-3,-8.876907699e-5,0.1817365982327,8.5572792240e-5,-0.180903317895,5.7027230291e-7,5.5500131131e-4,-5.618612197e-7,-2.129003523e-3,5.7027230291e-7,5.5500131131e-4,-2.111884892e-8,0.0016351457652
630.0000000000000,5.5735178771e-5,-0.163848806114,-5.399233922e-5,0.1669213074603,-4.364714982e-7,-2.035723466e-3,-5.399233922e-5,0.1669213074603,5.1887471172e-5,-0.165965000366,4.4145474515e-7,4.3438287445e-4,-4.364714982e-7,-2.035723466e-3,4.4145474515e-7,4.3438287445e-4,-1.532003046e-8,0.0016630643265
640.0000000000000,3.0572898790e-5,-0.151266328836,-2.956678316e-5,0.1542964051270,-2.929577455e-7,-1.958296907e-3,-2.956678316e-5,0.1542964051270,2.8332438631e-5,-0.153230415608,2.9559891994e-7,3.2965803655e-4,-2.929577455e-7,-1.958296907e-3,2.9559891994e-7,3.2965803655e-4,-9.848251159e-9,0.0016908982070
650.0000000000000,1.2711162814e-5,-0.140399317435,-1.227534196e-5,0.1433975034814,-1.447905983e-7,-1.893368447e-3,-1.227534196e-5,0.1433975034814,1.1731750272e-5,-0.142232325888,1.4585140830e-7,2.3744980354e-4,-1.447905983e-7,-1.893368447e-3,1.4585140831e-7,2.3744980354e-4,-4.737330871e-9,0.0017186723603
660.0000000000000,4.765261278e-15,-0.130907880625,2.284544901e-15,0.1338826287634,-1.89553399e-17,-1.838467064e-3,3.027610515e-15,0.1338826287634,-1.02357532e-14,-0.132626658860,8.862435948e-17,1.5527097253e-4,8.200053192e-17,-1.838467064e-3,-1.56932581e-17,1.5527097253e-4,-2.15427725e-17,0.0017464053143
670.0000000000000,-9.015980519e-6,-0.122536172013,8.6890887119e-6,0.1254943680469,1.3664193149e-7,-1.791732650e-3,8.6890887119e-6,0.1254943680469,-8.266508658e-6,-0.124154422080,-1.373636961e-7,8.1248995572e-5,1.3664193149e-7,-1.791732650e-3,-1.373636961e-7,8.1248995572e-5,4.3609274615e-9,0.0017741111607
680.0000000000000,-1.534585330e-5,-0.115087891931,1.4780316612e-5,0.1180352206609,2.6235581881e-7,-1.751737922e-3,1.4780316612e-5,0.1180352206609,-1.403490879e-5,-0.116616903107,-2.635946610e-7,1.3946788961e-5,2.6235581881e-7,-1.751737922e-3,-2.635946610e-7,1.3946788961e-5,8.3498385445e-9,0.0018018008466
690.0000000000000,-1.970106431e-5,-0.108409912183,1.8968286678e-5,0.1113511224255,3.7562281040e-7,-1.717369409e-3,1.8968286678e-5,0.1113511224255,-1.798239719e-5,-0.109859092620,-3.772722077e-7,-4.775700128e-5,3.7562281040e-7,-1.717369409e-3,-3.772722077e-7,-4.775700128e-5,1.1973015440e-8,0.0018294830423
700.0000000000000,-2.259217771e-5,-0.102381004077,2.1749723687e-5,0.1053201044647,4.7572731009e-7,-1.687745513e-3,2.1749723687e-5,0.1053201044647,-2.059130165e-5,-0.103758273593,-4.777510369e-7,-1.047504488e-4,4.7572731009e-7,-1.687745513e-3,-4.777510369e-7,-1.047504488e-4,1.5238396183e-8,0.0018571647359
710.0000000000000,-2.439067679e-5,-0.096903928533,2.3484677724e-5,0.0998443347389,5.6247624153e-7,-1.662159011e-3,2.3484677724e-5,0.0998443347389,-2.220968238e-5,-0.098216013968,-5.648864306e-7,-1.577461935e-4,5.6247624154e-7,-1.662159011e-3,-5.648864306e-7,-1.577461935e-4,1.8154535179e-8,0.0018848516515
720.0000000000000,-2.537016499e-5,-0.091899766767,2.4437265867e-5,0.0948444139159,6.3601961961e-7,-1.640035846e-3,2.4437265867e-5,0.0948444139159,-2.309161183e-5,-0.093152427494,-6.388594488e-7,-2.073229050e-4,6.3601961961e-7,-1.640035846e-3,-6.388594488e-7,-2.073229050e-4,2.0730205663e-8,0.0019125485488
730.0000000000000,-2.573428857e-5,-0.087303785310,2.4803240231e-5,0.0902552149804,6.9673411974e-7,-1.620905067e-3,2.4803240231e-5,0.0902552149804,-2.342438742e-5,-0.088501987789,-7.000641239e-7,-2.539555249e-4,6.9673411974e-7,-1.620905067e-3,-7.000641239e-7,-2.539555249e-4,2.2974219907e-8,0.0019402594417
740.0000000000000,-2.563600570e-5,-0.083062371698,2.4728979695e-5,0.0860228001055,7.4514622534e-7,-1.604376557e-3,2.4728979695e-5,0.0860228001055,-2.334724612e-5,-0.084210426273,-7.490334977e-7,-2.980376799e-4,7.4514622534e-7,-1.604376557e-3,-7.490334977e-7,-2.980376799e-4,2.4895370764e-8,0.0019679877606
750.0000000000000,-2.519110171e-5,-0.079130730712,2.4324785335e-5,0.0821021027308,7.8188069851e-7,-1.590124281e-3,2.4324785335e-5,0.0821021027308,-2.296444105e-5,-0.080232400005,-7.863904300e-7,-3.398985324e-4,7.8188069851e-7,-1.590124281e-3,-7.863904300e-7,-3.398985324e-4,2.6502440311e-8,0.0019957364739
760.0000000000000,-2.448780857e-5,-0.075471129584,2.3674323482e-5,0.0784551619854,8.0762552054e-7,-1.577873530e-3,2.3674323482e-5,0.0784551619854,-2.235450952e-5,-0.076529715259,-8.128144583e-7,-3.798156179e-4,8.0762552054e-7,-1.577873530e-3,-8.128144583e-7,-3.798156179e-4,2.7804244805e-8,0.0020235081811
770.0000000000000,-2.359374298e-5,-0.072051545295,2.2841420522e-5,0.0750497616709,8.2310770412e-7,-1.567391083e-3,2.2841420522e-5,0.0750497616709,-2.157692629e-5,-0.073069958141,-8.290192039e-7,-4.180247411e-4,8.2310770412e-7,-1.567391083e-3,-8.290192039e-7,-4.180247411e-4,2.8809698480e-8,0.0020513051843
780.0000000000000,-2.256097098e-5,-0.068844610331,2.1875009931e-5,0.0718583695363,8.2907637967e-7,-1.558477539e-3,2.1875009931e-5,0.0718583695363,-2.067693498e-5,-0.069825427350,-8.357367956e-7,-4.547276907e-4,8.2907637967e-7,-1.558477539e-3,-8.357367956e-7,-4.547276907e-4,2.9527886192e-8,0.0020791295443
790.0000000000000,-2.142974570e-5,-0.065826782697,2.0812772545e-5,0.0688573021891,8.2629081024e-7,-1.550961281e-3,2.0812772545e-5,0.0688573021891,-1.968909272e-5,-0.066772293949,-8.337070186e-7,-4.900983140e-4,8.2629081024e-7,-1.550961281e-3,-8.337070186e-7,-4.900983140e-4,2.9968139606e-8,0.0021069831244
800.0000000000000,-2.023129351e-5,-0.062977686339,1.9683841134e-5,0.0660260614601,8.1551178611e-7,-1.544693676e-3,1.9683841134e-5,0.0660260614601,-1.863989520e-5,-0.063889933653,-8.236696758e-7,-5.242873463e-4,8.1551178611e-7,-1.544693676e-3,-8.236696758e-7,-5.242873463e-4,3.0140113747e-8,0.0021348676256
810.0000000000000,-1.898990992e-5,-0.060279582395,1.8510827403e-5,0.0633468024054,7.9749536375e-7,-1.539545223e-3,1.8510827403e-5,0.0633468024054,-1.754973671e-5,-0.061160391562,-8.063591566e-7,-5.574262838e-4,7.9749536374e-7,-1.539545223e-3,-8.063591566e-7,-5.574262838e-4,3.0053862543e-8,0.0021627846146
820.0000000000000,-1.772454923e-5,-0.057716941864,1.7311353210e-5,0.0608039033441,7.7298824993e-7,-1.535402445e-3,1.7311353210e-5,0.0608039033441,-1.643438479e-5,-0.058567949548,-7.825005360e-7,-5.896305155e-4,7.7298824993e-7,-1.535402445e-3,-7.825005360e-7,-5.896305155e-4,2.9719912602e-8,0.0021907355467
830.0000000000000,-1.645003962e-5,-0.055276097573,1.6099215578e-5,0.0583836156898,7.4272435425e-7,-1.532165345e-3,1.6099215578e-5,0.0583836156898,-1.530609689e-5,-0.056098773941,-7.528067456e-7,-6.210018760e-4,7.4272435425e-7,-1.532165345e-3,-7.528067456e-7,-6.210018760e-4,2.9149334946e-8,0.0022187217844
840.0000000000000,-1.517801841e-5,-0.052944958680,1.4885278857e-5,0.0560737766929,7.0742218189e-7,-1.529745329e-3,1.4885278857e-5,0.0560737766929,-1.417447117e-5,-0.053740626497,-7.179765001e-7,-6.516307411e-4,7.0742218189e-7,-1.529745329e-3,-7.179765001e-7,-6.516307411e-4,2.8353814790e-8,0.0022467446127
